Course Name,Course ID,Topic,Topic ID,Session Name/Unit Name,Set Type,Unit ID,Duration (in mins),Languages,Session Link,Outcomes,Prerequisites
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Scenario Application: Simple and Continuous Tenses,3676b2f4-ee47-4d14-b2bf-e7303cf08d7b,Scenario Revision-Tenses Simple & Continuous:  Daily Practice,PRACTICE,57ed80b2-2604-4450-9cf4-4f7f973ad9b3,25,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Scenario Application: Simple and Continuous Tenses,3676b2f4-ee47-4d14-b2bf-e7303cf08d7b,Scenario Revision - Tenses Simple & Continuous: Activity,LEARNING_SET,907ede02-0781-40b9-9c6e-efb6100bffc9,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Scenario Application: Simple and Continuous Tenses,3676b2f4-ee47-4d14-b2bf-e7303cf08d7b,Scenario Application: Simple and Continuous Tenses: Speaking Practice,LEARNING_SET,e731cf92-2545-4d90-a483-3e29bb28548b,15,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Scenario Application: Simple and Continuous Tenses,3676b2f4-ee47-4d14-b2bf-e7303cf08d7b,Scenario Revision-Tenses Simple & Continuous:  Reading Material,LEARNING_SET,a13df1bb-c191-42b6-92c8-f2394fd1c545,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Scenario Application: Simple and Continuous Tenses,3676b2f4-ee47-4d14-b2bf-e7303cf08d7b,Scenario Application: Simple and Continuous Tenses,LEARNING_SET,2a946aff-703a-4b34-8c0a-5468ca18a4dd,60,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Scenario Application: Simple and Continuous Tenses,3676b2f4-ee47-4d14-b2bf-e7303cf08d7b,Module Quiz 2,EXAM,5ae97268-1eed-4732-8893-41a80f7e2fc5,60,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Scenario Application: Simple and Continuous Tenses,3676b2f4-ee47-4d14-b2bf-e7303cf08d7b,Scenario Revision - Tenses Simple & Continuous: Daily Quiz,EXAM,f19d1613-f417-4519-b368-8cd5a99d05cc,15,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS,4051a73c-ddcb-478c-8e5e-e6f822cf8d39,Introduction to Express JS | Reading Material,LEARNING_SET,59ed6910-16a1-4f56-9e23-12790a425dac,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS,4051a73c-ddcb-478c-8e5e-e6f822cf8d39,Daily Quiz -2,ASSESSMENT,f4078910-efdd-4327-9edf-106fec3a4d75,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS,4051a73c-ddcb-478c-8e5e-e6f822cf8d39,Classroom Quiz A,QUIZ,98eaa791-0743-484f-ba80-190fc575fa19,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS,4051a73c-ddcb-478c-8e5e-e6f822cf8d39,Hypertext Transfer Protocol (HTTP),LEARNING_SET,b3cfd9bd-0d93-4ba0-bee4-3119fd0ece5e,,"Hindi,Telugu,English",,"HTTP protocols
HTTP request
HTTP response",
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS,4051a73c-ddcb-478c-8e5e-e6f822cf8d39,Classroom Quiz B,EXAM,b7561af1-e305-40a2-ba7b-3c8475bab2a9,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS,4051a73c-ddcb-478c-8e5e-e6f822cf8d39,Introduction to Express JS,LEARNING_SET,86d20fcd-8104-4b74-b06d-0bcd2c4b552e,,"Telugu,Tamil,English,Hindi,Bengali,Kannada",,"HTTP Server
Web Application Frameworks
Express JS
Creating Network Calls
Sending HTML Content 
as a HTTP Response
Testing Network Calls",
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS,4051a73c-ddcb-478c-8e5e-e6f822cf8d39,Coding Practice,QUESTION_SET,dfb7efb1-41d3-4071-826f-e72164546579,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS,4051a73c-ddcb-478c-8e5e-e6f822cf8d39,MCQ Practice,PRACTICE,457f3c85-f82c-4579-8ae6-cccecc450def,,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Articulation,444372a6-8418-45ee-855a-910c9db4286c,Articulation: Daily Quiz,EXAM,8b8f9cd9-ce6d-4dd0-a129-8c32b9649c5a,15,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Articulation,444372a6-8418-45ee-855a-910c9db4286c,Articulation: Reading Material,LEARNING_SET,6efc8dbc-2e13-49ea-9924-f860509cb466,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Articulation,444372a6-8418-45ee-855a-910c9db4286c,Articulation: Activity,LEARNING_SET,43552cde-bac1-48c5-bfd8-9eeb205b79ba,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Articulation,444372a6-8418-45ee-855a-910c9db4286c,Articulation: Daily Practice,PRACTICE,d75aa845-2317-4ee2-933f-e9201b3b37c1,15,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Articulation,444372a6-8418-45ee-855a-910c9db4286c,Articulation,LEARNING_SET,ca09c7c5-0af8-446c-a9e2-6838a60f017b,60,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Articulation,444372a6-8418-45ee-855a-910c9db4286c,Articulation: Listening Exercise,LEARNING_SET,8f663a92-80dc-4983-a1bc-6d1c66fa4a30,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Present Perfect and Perfect Continuous Application,4a3f17c6-2440-4637-baeb-f331791a7641,Present Perfect and Perfect Continuous Application,LEARNING_SET,6ddfbaa6-0fd4-48cf-9443-0503877f9e83,60,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Present Perfect and Perfect Continuous Application,4a3f17c6-2440-4637-baeb-f331791a7641,Module Quiz 3,EXAM,b82af409-d5a7-42d7-84e0-386c4e859fdc,60,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Present Perfect and Perfect Continuous Application,4a3f17c6-2440-4637-baeb-f331791a7641,Scenario revision of Present perfect + perfect continuous : Daily Practice,PRACTICE,8877912a-baf6-40c3-854a-274ec6ff668b,25,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Present Perfect and Perfect Continuous Application,4a3f17c6-2440-4637-baeb-f331791a7641,Scenario Revision of Present Perfect + Perfect Continuous: Daily Quiz,EXAM,7e053d54-5d68-46a4-a4cb-5d105b8b4f57,15,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Present Perfect and Perfect Continuous Application,4a3f17c6-2440-4637-baeb-f331791a7641,Present Perfect and Perfect Continuous Application: Speaking Practice,LEARNING_SET,b659866b-3a80-4118-8a7f-9934a977282d,15,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Present Perfect and Perfect Continuous Application,4a3f17c6-2440-4637-baeb-f331791a7641,Scenario revision of Present perfect + perfect continuous : Activity,LEARNING_SET,9beaba6f-f719-4087-ba3b-efea0c01c56b,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Present Perfect and Perfect Continuous Application,4a3f17c6-2440-4637-baeb-f331791a7641,Scenario Revision of Present Perfect + Perfect Continuous : Reading Material,LEARNING_SET,c1fd4dff-e7fc-4b9d-a407-a6dfa8e9733c,5,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS - 2,55a933c3-0622-449e-84a8-723fd88737dd,Introduction to Express JS | Part 2,LEARNING_SET,69811f2c-6c61-4ae9-a333-a340d3202a8c,,"Hindi,Marathi,Telugu,Bengali,English,Tamil",,"Application Programming Interface(API)
SQLite Command Line Tool
Connecting SQLite Database using third-party Packages
sqlite & sqlite3
",
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS - 2,55a933c3-0622-449e-84a8-723fd88737dd,Coding Practice,QUESTION_SET,cd32627e-211d-4ec5-89ed-96fd2e7b7e21,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS - 2,55a933c3-0622-449e-84a8-723fd88737dd,Introduction to Express JS | Part 2 | Reading Material,LEARNING_SET,7ad835e1-2e2b-4a8c-8001-76ab0c1b5cda,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS - 2,55a933c3-0622-449e-84a8-723fd88737dd,MCQ Practice,PRACTICE,574de6d7-c820-452d-aa9d-e6bc7dd1cfb3,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS - 2,55a933c3-0622-449e-84a8-723fd88737dd,Classroom Quiz B,QUIZ,15db953c-b3e7-45a1-bd7d-842115ac0369,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS - 2,55a933c3-0622-449e-84a8-723fd88737dd,Introduction to Express JS | Part 3 | Reading Material,LEARNING_SET,14b105a8-03f5-413e-a66d-641b242cee9f,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS - 2,55a933c3-0622-449e-84a8-723fd88737dd,Daily Quiz -3,ASSESSMENT,6e4f7c4a-951c-4c50-aa16-c4fa45479d90,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS - 2,55a933c3-0622-449e-84a8-723fd88737dd,Coding Practice,QUESTION_SET,0fe06751-4487-4a75-8dca-55272145a9ae,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS - 2,55a933c3-0622-449e-84a8-723fd88737dd,MCQ Practice,PRACTICE,db809277-9604-47d4-ae04-69b836a2f9e2,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS - 2,55a933c3-0622-449e-84a8-723fd88737dd,Classroom Quiz A,QUIZ,8bbcc820-40d8-4ab3-a517-f3f97486b37f,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS - 2,55a933c3-0622-449e-84a8-723fd88737dd,Classroom Quiz B,QUIZ,cbbf86b6-59f6-49ae-a029-c18653d8ff35,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS - 2,55a933c3-0622-449e-84a8-723fd88737dd,Classroom Quiz A,QUIZ,187ac073-0055-4208-8314-f46d13e90db8,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Introduction to Express JS - 2,55a933c3-0622-449e-84a8-723fd88737dd,Introduction to Express JS | Part 3,LEARNING_SET,e54a915d-32c9-49df-9fa4-cc5f82b94e5d,,"Tamil,Telugu,Hindi,Marathi,English",,"Third-Party Packages
nodemon
SQLite Methods
get()
run()",
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Conditional Sentences and Hypotheticals,59bd5aef-a804-4996-b474-9c5c66d282d9,Conditional Sentences and Hypotheticals: Daily Practice,PRACTICE,e7761ff9-82b7-4909-b4b9-8c0d327f022e,15,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Conditional Sentences and Hypotheticals,59bd5aef-a804-4996-b474-9c5c66d282d9,Conditional Sentences and Hypotheticals: Reading material,LEARNING_SET,765e3e7f-e859-49e6-8af8-6ac247a21e6b,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Conditional Sentences and Hypotheticals,59bd5aef-a804-4996-b474-9c5c66d282d9,Module Quiz 5,EXAM,98d9fcef-1c30-4b93-8327-ec0a43533185,60,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Real Time Session 3,60686701-5875-461c-95ff-bf15a5aa79c4,Real Time Session 3: Activity,LEARNING_SET,53c24120-2789-4684-9d24-424325045ba4,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Real Time Session 3,60686701-5875-461c-95ff-bf15a5aa79c4,Real Time Session 3: Speaking Practice,LEARNING_SET,9d184cf6-59b8-4dea-808d-24e64f9510a1,15,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Future Perfect Continuous,6119b283-c963-40e4-99d5-0214ae6a6cf6,Future Perfect Continuous: Speaking Practice,LEARNING_SET,439d274e-ce8f-4d7e-9917-4675fdb3fb67,15,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Future Perfect Continuous,6119b283-c963-40e4-99d5-0214ae6a6cf6,Future Perfect Continuous,LEARNING_SET,e64d7e0c-61e0-43ff-b469-09a9d47f727e,60,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Future Perfect Continuous,6119b283-c963-40e4-99d5-0214ae6a6cf6,Tenses Future Perfect Continuous: Daily Quiz,EXAM,0b17fd98-e3a7-4583-975c-edebd2c66edc,15,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Future Perfect Continuous,6119b283-c963-40e4-99d5-0214ae6a6cf6,Tenses Future Perfect Continuous: Classroom Writing Activity,QUIZ,3cfd5a3c-dcc7-417e-b1a6-a7e1c0478486,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Future Perfect Continuous,6119b283-c963-40e4-99d5-0214ae6a6cf6,Tenses Future Perfect Continuous: Listening Exercise,LEARNING_SET,55b883aa-23ba-4b26-8dd4-afb5ea395e99,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Future Perfect Continuous,6119b283-c963-40e4-99d5-0214ae6a6cf6,Tenses Future Perfect Continuous: Daily Practice,PRACTICE,29de18b8-4337-4657-96ef-ce7a3bbf8556,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Future Perfect Continuous,6119b283-c963-40e4-99d5-0214ae6a6cf6,Tenses Future Perfect Continuous: Reading Material,LEARNING_SET,d9295554-c829-4029-8eee-c11818861469,5,,,,
OS and CN Fundamentals,cc53f150-7213-445c-b14e-b268ce5b2249,Computer Networks,784df2f8-ea8c-4a39-a060-da27b74e6406,Network Layer,LEARNING_SET,16639782-4605-4bb6-965f-01777236711c,,"Tamil,Kannada,Malayalam,English,Telugu,Hindi",,"To learn about Network Layer and understand about subnetting and Routing. Hence, understand Routing table, HOP and TTL",
OS and CN Fundamentals,cc53f150-7213-445c-b14e-b268ce5b2249,Computer Networks,784df2f8-ea8c-4a39-a060-da27b74e6406,Understanding Computer Networks,LEARNING_SET,4dc9eab4-0a38-490b-846b-62d6ac015794,,"Tamil,Malayalam,English,Hindi,Telugu,Kannada",,"1. To learn about internet
2. To learn about the different OSI Layers in TCP/IP protocol and hence understand how data is transferred using TCP/IP protocol.
3. To have in-detailed discussion on Physical and Data Link Layer.",
OS and CN Fundamentals,cc53f150-7213-445c-b14e-b268ce5b2249,Computer Networks,784df2f8-ea8c-4a39-a060-da27b74e6406,Network Layer | Reading Material,LEARNING_SET,97d372e4-a0bf-44d3-8b5e-80c9069a5d7e,,,,,
OS and CN Fundamentals,cc53f150-7213-445c-b14e-b268ce5b2249,Computer Networks,784df2f8-ea8c-4a39-a060-da27b74e6406,Transport Layer | Reading Material,LEARNING_SET,b2fddbeb-f7e2-4fb6-b33c-9c6b5399a97f,,,,,
OS and CN Fundamentals,cc53f150-7213-445c-b14e-b268ce5b2249,Computer Networks,784df2f8-ea8c-4a39-a060-da27b74e6406,MCQ Practice,PRACTICE,5bfa6561-a6ee-47ac-b72e-97897b1eec60,,,,,
OS and CN Fundamentals,cc53f150-7213-445c-b14e-b268ce5b2249,Computer Networks,784df2f8-ea8c-4a39-a060-da27b74e6406,Understanding Computer Networks | Reading Material,LEARNING_SET,72296410-aae3-49ba-b5f3-524fef953dbe,,,,,
OS and CN Fundamentals,cc53f150-7213-445c-b14e-b268ce5b2249,Computer Networks,784df2f8-ea8c-4a39-a060-da27b74e6406,Application Layer,LEARNING_SET,e4d3a230-f96f-4734-bbcb-f07b1ddc8fe1,,"Bengali,Kannada,Hindi,Malayalam,English,Tamil,Telugu",,"1. To learn about Application Layer and hence understand about domains, webs http request.
2. To learn about Domain Name Systems and TLDs.
3. To learn about IP Addressings and Protocols.",
OS and CN Fundamentals,cc53f150-7213-445c-b14e-b268ce5b2249,Computer Networks,784df2f8-ea8c-4a39-a060-da27b74e6406,MCQ Practice,PRACTICE,a006e0e6-c903-4bb1-a0bf-da4b209cc277,,,,,
OS and CN Fundamentals,cc53f150-7213-445c-b14e-b268ce5b2249,Computer Networks,784df2f8-ea8c-4a39-a060-da27b74e6406,Application Layer | Reading Material,LEARNING_SET,a525abeb-07d1-4662-9209-0853a333e454,,,,,
OS and CN Fundamentals,cc53f150-7213-445c-b14e-b268ce5b2249,Computer Networks,784df2f8-ea8c-4a39-a060-da27b74e6406,Transport Layer,LEARNING_SET,8eaa99df-f886-4fd6-a3d4-ca9ed7d3f568,,"Tamil,English,Telugu,Hindi,Bengali,Malayalam,Kannada",,"1. To discuss in detail about Transport Layer in OSI Model.
2. To understand about Ports and Sockets.
3. To discuss Multiplexing and Demultiplexing.
4. To learn about TCP and UDP Protocols and hence understand about 3-way handshakes.
5. To learn about Public and Private IP Address, and hence understand about Network Address Translation.",
OS and CN Fundamentals,cc53f150-7213-445c-b14e-b268ce5b2249,Computer Networks,784df2f8-ea8c-4a39-a060-da27b74e6406,MCQ Practice,PRACTICE,156df43d-8b24-4bb7-a313-b62b57b6ea45,,,,,
OS and CN Fundamentals,cc53f150-7213-445c-b14e-b268ce5b2249,Computer Networks,784df2f8-ea8c-4a39-a060-da27b74e6406,MCQ Practice,PRACTICE,2287997f-0536-4c85-9f1a-a1d7b162a730,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,Course Quiz,7fa6ba4a-309b-4a29-8475-1643b2a29e47,Course Quiz,ASSESSMENT,6ca3d804-5800-4239-913c-4ee578f8cead,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,Classroom Quiz A,QUIZ,1957464a-8498-4ab6-8b6c-72c07becb327,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,Classroom Quiz A,QUIZ,c3597039-8302-4180-976a-867fc3572bec,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,Classroom Quiz A,QUIZ,bf1ca64b-1bab-439f-b154-12815cc73da9,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,REST APIs,LEARNING_SET,ab3a0f02-ecc4-45d8-b776-f6166addd99d,,"Hindi,Tamil,Kannada,Marathi,Bengali,Telugu,English",,"Get Books API
Filtering books
REST APIs
What are REST APIs?
REST Principles
",
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,MCQ Practice,PRACTICE,9c997a2f-110e-4d36-9ef5-652763bf14ac,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,Debugging Common Errors | Reading Material,LEARNING_SET,31b11191-e2cd-4f58-a191-329e83f659c7,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,Classroom Quiz B,QUIZ,2d3e9553-06c1-4079-bbff-f0250a9f52f9,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,Debugging Common Errors | Part 2 | Reading Material,LEARNING_SET,151b404a-8225-47e1-91e2-ee842115354d,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,Coding Practice,QUESTION_SET,132060d4-7525-4c75-b201-fa17dff27cb2,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,MCQ Practice,PRACTICE,217920fc-b49c-4d24-99f1-c55e04066bbf,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,REST APIs | Reading Material,LEARNING_SET,774112b3-9305-4cc1-a7ef-366a79ed3eaf,,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,Debugging Common Errors,LEARNING_SET,0df25f59-b1da-495f-bb92-a76daea558d3,,"Hindi,English,Telugu,Tamil,Bengali,Kannada,Marathi",,"Importing Unknown Modules
Starting Server in Multiple Terminals
Starting Server outside the myapp
Accessing Wrong URL
Missing Function Call
Importing Unknown File ",
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,Daily Quiz -4,ASSESSMENT,c85b7d67-b1ba-45ec-9a24-045f5b05c1d7,50,,,,
Node JS,d82d6905-6694-42c4-8c0c-bd2c887c1b53,REST APIs and Debugging,8bdb3b0f-ef3f-433c-a549-23d4f246d47e,Debugging Common Errors | Part 2,LEARNING_SET,78d13ed8-ce49-4595-8955-d0b220ddc4dd,,"Tamil,Bengali,Hindi,Telugu,English,Kannada,Marathi",,"Request Methods
Missing colon(:)
Accessing Path Parameters
Query Formatting
Replacing SQLite Methods
HTTP Request URL
Accessing Unknown Database
Accessing Wrong Port Number",
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Preface,99b3d968-b858-41a1-8fb9-bb94ee76441e,About The Course,LEARNING_SET,c10c0314-0bf9-4b05-b3ef-18b24af0decd,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Preface,99b3d968-b858-41a1-8fb9-bb94ee76441e,Preface: Speaking Practice,LEARNING_SET,03ff2b49-aacc-4c12-9e2a-6195687c6680,15,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Future Perfect,99f33692-90f4-41b3-87f6-769874b73a92,Tenses Future Perfect: Listening Exercise,LEARNING_SET,7985337a-22e0-43cd-b2a1-6af053947297,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Future Perfect,99f33692-90f4-41b3-87f6-769874b73a92,Future Perfect: Speaking Practice,LEARNING_SET,9e5ef1d9-1cd6-4f43-81cb-fba02ca6acea,15,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Future Perfect,99f33692-90f4-41b3-87f6-769874b73a92,Tenses Future Perfect: Reading Material,LEARNING_SET,72ce1a6d-2411-4e6e-81a3-e95ad127f468,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Future Perfect,99f33692-90f4-41b3-87f6-769874b73a92,Tenses Future Perfect: Activity,QUIZ,aa34ee94-a2a1-41dc-86d4-a6b87ef2477f,5,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Future Perfect,99f33692-90f4-41b3-87f6-769874b73a92,Future Perfect,LEARNING_SET,601c2a05-72c0-4ed3-82e7-29fbe2173288,60,,,,
Communicative English Advanced,bfd0a2ef-eb93-4e4b-bc1c-9acac895d6a4,Future Perfect,99f33692-90f4-41b3-87f6-769874b73a92,Tenses Future Perfect: Daily Practice,PRACTICE,f25fbcc4-e1dc-4140-b652-81bbe62b5bee,5,,,,
Linux and Git Essentials,2250340c-d8b5-4fc2-b3ff-7475b5a4cacf,"Git Basics, Commits & Branching",a6bda0f1-d86c-43cf-bb04-00dbf1b261b7,Getting Started with Git,LEARNING_SET,bad2b67e-3973-463d-a57d-b81ada3c83f8,,English,,"1. To learn about version control system of a project.
2. To understand about the importance of collaboration on a project.
3. To hence get familiar with git.
4. To undersand about git repo and snapshot, and hence understand the git view for a repository.
5. To undestand about tracking file changes in git.
6. To get started with git: creating a new account, exploring the pages, creating PAT, installing git for comman line, and hence getting started to crete a repository on github and push files through git CLI.",
